CIFAR10C_test_gaussian_noise_1,53.7369,95.19999999999999
CIFAR10C_test_gaussian_noise_2,59.17349999999999,93.30000000000001
CIFAR10C_test_gaussian_noise_3,66.2582,89.5
CIFAR10C_test_gaussian_noise_4,70.08869999999999,88.6
CIFAR10C_test_gaussian_noise_5,73.54370000000002,84.0
CIFAR10C_test_shot_noise_1,52.78190000000001,95.8
CIFAR10C_test_shot_noise_2,53.8326,95.19999999999999
CIFAR10C_test_shot_noise_3,61.608799999999995,91.9
CIFAR10C_test_shot_noise_4,65.40090000000001,88.0
CIFAR10C_test_shot_noise_5,72.9526,81.8
CIFAR10C_test_speckle_noise_1,52.19149999999999,96.0
CIFAR10C_test_speckle_noise_2,52.19149999999999,96.0
CIFAR10C_test_speckle_noise_3,59.513899999999985,92.60000000000001
CIFAR10C_test_speckle_noise_4,67.72370000000001,86.5
CIFAR10C_test_speckle_noise_5,74.93660000000001,77.8
CIFAR10C_test_impulse_noise_1,61.150400000000005,92.2
CIFAR10C_test_impulse_noise_2,68.89859999999999,86.1
CIFAR10C_test_impulse_noise_3,76.24749999999999,77.10000000000001
CIFAR10C_test_impulse_noise_4,86.7405,53.6
CIFAR10C_test_impulse_noise_5,91.71669999999999,39.6
CIFAR10C_test_defocus_blur_1,50.166999999999994,96.3
CIFAR10C_test_defocus_blur_2,54.947100000000006,93.7
CIFAR10C_test_defocus_blur_3,67.7192,89.4
CIFAR10C_test_defocus_blur_4,81.98570000000001,70.6
CIFAR10C_test_defocus_blur_5,96.9532,14.099999999999998
CIFAR10C_test_gaussian_blur_1,50.711099999999995,96.3
CIFAR10C_test_gaussian_blur_2,68.30279999999999,86.5
CIFAR10C_test_gaussian_blur_3,82.392,68.60000000000001
CIFAR10C_test_gaussian_blur_4,92.06899999999999,39.800000000000004
CIFAR10C_test_gaussian_blur_5,98.8142,5.0
CIFAR10C_test_motion_blur_1,60.812900000000006,92.10000000000001
CIFAR10C_test_motion_blur_2,74.4824,77.3
CIFAR10C_test_motion_blur_3,83.68639999999998,63.2
CIFAR10C_test_motion_blur_4,84.0,66.7
CIFAR10C_test_motion_blur_5,90.22259999999997,45.9
CIFAR10C_test_zoom_blur_1,71.56099999999999,80.9
CIFAR10C_test_zoom_blur_2,74.3206,76.4
CIFAR10C_test_zoom_blur_3,80.51899999999999,70.89999999999999
CIFAR10C_test_zoom_blur_4,84.11880000000001,61.8
CIFAR10C_test_zoom_blur_5,89.684,49.0
CIFAR10C_test_snow_1,51.636700000000005,96.3
CIFAR10C_test_snow_2,52.7973,95.8
CIFAR10C_test_snow_3,51.38159999999999,95.19999999999999
CIFAR10C_test_snow_4,48.3953,96.3
CIFAR10C_test_snow_5,46.461600000000004,95.3
CIFAR10C_test_fog_1,56.5286,93.89999999999999
CIFAR10C_test_fog_2,70.6629,80.80000000000001
CIFAR10C_test_fog_3,81.27090000000001,61.4
CIFAR10C_test_fog_4,89.63329999999999,39.6
CIFAR10C_test_fog_5,94.9876,20.7
CIFAR10C_test_brightness_1,50.198299999999996,96.0
CIFAR10C_test_brightness_2,48.7546,96.39999999999999
CIFAR10C_test_brightness_3,47.5581,96.89999999999999
CIFAR10C_test_brightness_4,46.157199999999996,96.89999999999999
CIFAR10C_test_brightness_5,44.395799999999994,97.39999999999999
CIFAR10C_test_contrast_1,50.12259999999999,95.19999999999999
CIFAR10C_test_contrast_2,49.97469999999999,94.69999999999999
CIFAR10C_test_contrast_3,51.17620000000001,95.0
CIFAR10C_test_contrast_4,50.488899999999994,92.80000000000001
CIFAR10C_test_contrast_5,50.1892,95.0
CIFAR10C_test_elastic_transform_1,57.553999999999995,93.30000000000001
CIFAR10C_test_elastic_transform_2,58.1244,92.7
CIFAR10C_test_elastic_transform_3,63.65529999999999,88.6
CIFAR10C_test_elastic_transform_4,60.5033,89.1
CIFAR10C_test_elastic_transform_5,53.991600000000005,93.5
CIFAR10C_test_pixelate_1,52.0178,94.39999999999999
CIFAR10C_test_pixelate_2,53.439499999999995,93.2
CIFAR10C_test_pixelate_3,54.0583,93.30000000000001
CIFAR10C_test_pixelate_4,58.03510000000001,89.5
CIFAR10C_test_pixelate_5,64.9646,85.9
CIFAR10C_test_jpeg_compression_1,54.895499999999984,93.89999999999999
CIFAR10C_test_jpeg_compression_2,56.57450000000001,93.0
CIFAR10C_test_jpeg_compression_3,57.5983,92.7
CIFAR10C_test_jpeg_compression_4,57.6536,93.0
CIFAR10C_test_jpeg_compression_5,60.036899999999996,90.2
CIFAR10C_test_spatter_1,55.48299999999999,93.5
CIFAR10C_test_spatter_2,60.9625,92.60000000000001
CIFAR10C_test_spatter_3,61.2491,89.4
CIFAR10C_test_spatter_4,56.47899999999999,90.3
CIFAR10C_test_spatter_5,63.8806,86.1
CIFAR10C_test_saturate_1,64.4359,90.7
CIFAR10C_test_saturate_2,73.6866,84.1
CIFAR10C_test_saturate_3,45.512600000000006,97.1
CIFAR10C_test_saturate_4,40.396699999999996,98.0
CIFAR10C_test_saturate_5,36.8517,98.2
CIFAR10C_test_frost_1,46.573699999999995,97.0
CIFAR10C_test_frost_2,47.148599999999995,97.0
CIFAR10C_test_frost_3,54.2911,94.6
CIFAR10C_test_frost_4,56.3628,95.0
CIFAR10C_test_frost_5,64.7666,91.60000000000001
mean,63.13458111111111,83.8711111111111
